"id","dateTime","current","voltage","resistance"
39,1578237376,0.1528524793952597,6.6011265788658715,-0.4094722523068517
40,1578237377,0.7711322811402188,6.638483145911875,-0.28675652275009367
41,1578237378,0.6233136405165192,5.750729740953356,0.453263787603186
42,1578237379,0.7633123082692796,5.150408581307643,0.46270472246091265
43,1578237380,0.733162532724748,4.863988510397554,0.1548605604972224
44,1578237381,0.8101201242004366,5.110967415992564,0.3797654900626737
45,1578237382,0.7264137243998854,4.166917384160249,-0.16102444738327848
46,1578237383,0.08083624227705077,4.335839125717132,0.5609932743233712
47,1578237384,0.6777141234319028,4.9300342509881245,1.1938680154447532
48,1578237385,0.18830220360651473,5.613523915536317,1.5400950663221673
49,1578237386,-0.6452295207856895,4.6469051757674364,0.5692150161717919
50,1578237387,-0.13405597028129312,4.146023627074282,-0.21180772923948932
51,1578237388,0.11554819802365945,3.834869355267272,-1.0727769721777947
52,1578237389,-0.5652007525886455,3.8896301533632975,-1.7364870797329381
53,1578237390,-1.0193718789512853,4.312810007733844,-1.8270838196416104
54,1578237391,-1.3753683461766335,4.260352036074401,-2.7798146643776365
55,1578237392,-1.6022541366536938,4.102189394492553,-3.4037360548750106
56,1578237393,-2.3847307517628673,4.901826395204594,-3.383504093017658
57,1578237394,-2.966548766659327,5.113123675272627,-2.749424756261884
58,1578237395,-3.9249125496407524,4.148852716928218,-3.456501275463192
59,1578237396,-3.4872416041171728,3.4693079021876274,-3.047290019759187
60,1578237397,-3.1308900135632776,3.5587122293454367,-3.606090523713834
61,1578237398,-2.179700977927511,4.154333944757739,-3.5728914898150483
62,1578237400,-2.733309417434169,4.451346780956252,-3.7830954700984494
63,1578237401,-2.581617491858056,4.093838399646502,-3.5211997475557553
64,1578237402,-3.4640472594450733,3.691050298892529,-2.585393127253977
65,1578237403,-2.712978770974755,3.303823539559021,-1.8683643145408584
66,1578237404,-3.0922515162684867,4.182400403829586,-1.3806800772066161
67,1578237405,-3.2599069907384357,3.687116608389257,-2.3637195522792784
68,1578237406,-2.5024711943207425,2.762949669586418,-1.724891331053684
69,1578237407,-1.5780689439591065,2.903510810076779,-2.381857140698247
70,1578237408,-0.8425068150891197,3.851061282396162,-1.9738108560381042
71,1578237409,-0.8247593229333388,3.606998951083378,-2.279949086912861
72,1578237410,-1.4132358083439294,3.9553049795771065,-2.4140488447122284
73,1578237411,-2.0249985183735504,3.164153425260137,-2.082133788154863
74,1578237412,-2.4328531722072473,3.16375326973374,-2.4314424784028703
75,1578237413,-1.689610157360137,3.963109809003303,-3.395256511121927
76,1578237414,-2.287904134478618,3.618591219195838,-2.4211570752658744
77,1578237415,-1.722503383019867,3.2967825148977052,-2.9950974825042467
78,1578237416,-1.3735932435723406,3.972184655205634,-2.1307225387169924
79,1578237417,-1.685893613990701,4.736971060138561,-1.7565021744096776
80,1578237418,-1.716896168765713,5.707987519790157,-2.2872213046676007
81,1578237419,-1.265965796283168,4.877347980623125,-2.9478330210788255
82,1578237420,-0.44399022926703235,4.303284370605974,-2.4296006556459453
83,1578237421,-0.2435725690025332,4.985548762017684,-2.693384656834647
84,1578237422,-0.5630020989985571,4.5679793368399535,-1.9585450096608417
85,1578237423,-0.3550370412151347,5.476594251184333,-1.1840148002269162
86,1578237424,-1.0843450864242288,5.578935199322766,-1.975464804197689
87,1578237425,-2.0060694892304074,4.725322036987463,-1.243128089464545
88,1578237426,-1.4298365917799547,5.38233397992569,-1.561333161231378
89,1578237427,-1.1994645266618815,5.9461411831912,-1.8052539035546034
90,1578237428,-1.057901475463835,5.393569328688738,-2.641767378849816
91,1578237429,-1.5244541895003623,6.175105584399349,-2.512873712369421
92,1578237430,-0.6743197852834157,6.090644102481839,-2.9585081801540243
93,1578237431,-0.10029045816275817,6.746180415773298,-3.9337446911806913
94,1578237432,0.24053281988510378,5.929546661006334,-4.703539694324837
95,1578237433,1.0106529606444257,5.009593734786664,-5.224272964589819
96,1578237434,1.9869699578564912,4.851620909647199,-5.993156603405272
97,1578237435,1.3217368327791545,4.334461479842885,-5.505143770331255
98,1578237436,0.5274051247517741,5.155990316401551,-5.748589229242803
99,1578237437,1.467933197808195,5.974435772702973,-6.160542059345708
100,1578237438,0.9747534698904485,5.928455964647509,-6.9602837714448045
101,1578237439,1.278853868869283,5.0076963914749175,-7.93927146840746
102,1578237440,2.24402112197021,4.598796111572753,-7.746130182030577
103,1578237441,2.1437101912304053,4.225357833710609,-8.620200601935286
104,1578237442,2.970494225562286,5.1649843873868395,-7.680607592942346
105,1578237443,2.19321884581607,4.595370927459037,-7.444993832919234
106,1578237444,3.153124617596224,4.681197322428468,-7.068614216823809
107,1578237445,3.4767934753469225,4.1993693061357575,-6.985409690997878
108,1578237446,3.0914357109719495,3.692131698305942,-7.822672160230303
109,1578237447,2.6530091581013004,4.6588851327447465,-7.926867679163712
110,1578237448,2.9570302271266415,4.9458172932844295,-7.045398634665712
111,1578237449,2.737987329404488,4.559385882987456,-7.390915805291446
112,1578237450,2.3714576231756923,5.253655414639886,-6.603915314248244
113,1578237451,1.9770762825207249,4.92232222594141,-6.515464485883876
114,1578237452,2.1350471551548926,5.114247305943419,-7.025268478093379
115,1578237453,1.1757952120473973,4.60176590559925,-7.880613410350557
116,1578237454,1.2782047218784092,3.743598640678319,-8.730353825841512
117,1578237455,1.5489689090045236,3.32524174151711,-8.145984310076926
118,1578237457,1.5354909945047996,4.050539697076529,-8.837625117751237
119,1578237458,1.5383501663981862,4.640506684568576,-9.683411145223404
120,1578237459,2.4368060643440588,3.986990901311783,-9.130993179251533
121,1578237460,3.4065978066322042,4.630091190798812,-9.491425173665522
122,1578237461,2.620353275795324,4.65880769290931,-8.652711295244146
123,1578237462,2.2073322645366593,5.44632528830089,-9.369350001190757
124,1578237463,3.0282956133221273,4.509845180095563,-9.737212645668992
125,1578237464,3.8344721807503523,5.117557742063506,-8.922905111675398
126,1578237465,4.515909225243828,5.6099275128725505,-8.54371475307487
127,1578237466,3.8722189565324747,5.475203514825024,-9.227920865570548
128,1578237467,4.3018678604700975,5.810760994196108,-9.722748049982782
129,1578237468,3.43069624716542,6.737532760839259,-9.106242793237989
130,1578237469,3.5292361099504586,6.820288064809221,-8.403657460575229
131,1578237470,3.4358554651948943,6.611708954250756,-8.72631917078511
132,1578237471,2.9517936501384376,5.660525959900964,-8.433441482784918
133,1578237472,2.7851614147352572,5.801733223056409,-9.308798221177875
134,1578237473,2.4950483021078487,5.078301450966605,-10.058540190606895
135,1578237474,2.0132742399395047,5.736170212936921,-10.26294556447715
136,1578237475,1.8154385437813074,5.961060058922799,-10.79588625788545
137,1578240729,0.7687284882248024,2.1948674738744653,2.0275492379532283
138,1578240730,0.27886653970364583,2.185737648058347,1.9265313675307043
139,1578240731,0.5820524851491717,2.7631843503293734,1.114250541079174
140,1578240732,-0.36125256180681564,3.4347145581691123,0.9797846768892808
141,1578240733,0.16330760310906833,2.4389266648713335,0.8705590649988837
142,1578240735,0.6063876677906335,1.896451107412239,1.7611004561067283
143,1578240736,1.4092425830136008,0.9576310734793461,0.8119921780936499
144,1578240737,1.492067528600594,1.8359293990363672,0.5744006534700747
145,1578240738,0.9252663228618208,1.6801625502018016,-0.3675177713801894
146,1578240739,0.36864965540789085,1.555937737502946,-0.3758932886164881
147,1578240740,-0.1651814440769639,1.0176708205849145,-0.9383312139411109
148,1578240741,-0.24597451260149672,0.5972340497658857,-1.895351803409293
149,1578240742,0.429181438723649,0.7101426950707526,-1.610763077544402
150,1578240743,-0.1990060294869156,1.6952295194228828,-0.8908700199538222
151,1578240744,-0.9572261098753028,1.3606198901431412,-0.44790120478728546
152,1578240745,-0.5348425704847435,2.2335010637420605,-0.603687204864455
153,1578240746,0.12522881606391056,2.5741121965702023,-0.9969501829986198
154,1578240747,0.30039002835102946,3.3390701982339177,-0.3045553461419943
155,1578240748,0.3109576695102303,3.517074714199021,-1.2355036858393111
156,1578240749,-0.20356238340363442,4.111883209307626,-1.4068756872377626
157,1578240750,-0.8575475802455326,4.209480732083932,-1.0007941631064996
158,1578240751,-0.5085759192408781,3.9588867730872126,-1.1228709030173734
159,1578240752,-0.49172294274091444,4.515772003087504,-1.080994067791083
160,1578240818,0.7687284882248024,2.1948674738744653,2.0275492379532283
161,1578240819,0.27886653970364583,2.185737648058347,1.9265313675307043
162,1578240820,0.5820524851491717,2.7631843503293734,1.114250541079174
163,1578240821,-0.36125256180681564,3.4347145581691123,0.9797846768892808
164,1578240822,0.16330760310906833,2.4389266648713335,0.8705590649988837
165,1578240823,0.6063876677906335,1.896451107412239,1.7611004561067283
166,1578240824,1.4092425830136008,0.9576310734793461,0.8119921780936499
167,1578240825,1.492067528600594,1.8359293990363672,0.5744006534700747
168,1578240826,0.9252663228618208,1.6801625502018016,-0.3675177713801894
169,1578241040,0.7687284882248024,2.1948674738744653,2.0275492379532283
170,1578241041,0.27886653970364583,2.185737648058347,1.9265313675307043
171,1578241042,0.5820524851491717,2.7631843503293734,1.114250541079174
172,1578241043,-0.36125256180681564,3.4347145581691123,0.9797846768892808
173,1578241044,0.16330760310906833,2.4389266648713335,0.8705590649988837
174,1578241045,0.6063876677906335,1.896451107412239,1.7611004561067283
175,1578241046,1.4092425830136008,0.9576310734793461,0.8119921780936499
176,1578241075,0.7687284882248024,2.1948674738744653,2.0275492379532283
177,1578241076,0.27886653970364583,2.185737648058347,1.9265313675307043
178,1578241078,0.5820524851491717,2.7631843503293734,1.114250541079174
179,1578241079,-0.36125256180681564,3.4347145581691123,0.9797846768892808
180,1578241159,0.7687284882248024,2.1948674738744653,2.0275492379532283
181,1578241160,0.27886653970364583,2.185737648058347,1.9265313675307043
182,1578241161,0.5820524851491717,2.7631843503293734,1.114250541079174
183,1578241162,-0.36125256180681564,3.4347145581691123,0.9797846768892808
184,1578241163,0.16330760310906833,2.4389266648713335,0.8705590649988837
185,1578241164,0.6063876677906335,1.896451107412239,1.7611004561067283
186,1578241165,1.4092425830136008,0.9576310734793461,0.8119921780936499
187,1578241166,1.492067528600594,1.8359293990363672,0.5744006534700747
188,1578241167,0.9252663228618208,1.6801625502018016,-0.3675177713801894
189,1578241168,0.36864965540789085,1.555937737502946,-0.3758932886164881
190,1578241169,-0.1651814440769639,1.0176708205849145,-0.9383312139411109
191,1578241170,-0.24597451260149672,0.5972340497658857,-1.895351803409293
192,1578241171,0.429181438723649,0.7101426950707526,-1.610763077544402
193,1578241172,-0.1990060294869156,1.6952295194228828,-0.8908700199538222
194,1578241173,-0.9572261098753028,1.3606198901431412,-0.44790120478728546
195,1578241174,-0.5348425704847435,2.2335010637420605,-0.603687204864455
196,1578241175,0.12522881606391056,2.5741121965702023,-0.9969501829986198
197,1578241176,0.30039002835102946,3.3390701982339177,-0.3045553461419943
198,1578241177,0.3109576695102303,3.517074714199021,-1.2355036858393111
199,1578241178,-0.20356238340363442,4.111883209307626,-1.4068756872377626
200,1578241179,-0.8575475802455326,4.209480732083932,-1.0007941631064996
201,1578241180,-0.5085759192408781,3.9588867730872126,-1.1228709030173734
202,1578241181,-0.49172294274091444,4.515772003087504,-1.080994067791083
203,1578241182,-0.7052127528124623,4.49515904401202,-2.0218441398572686
204,1578241183,-1.6182381720994075,4.9019232212196915,-1.0554687052379208
205,1578241184,-1.4318707113392923,4.68912259397552,-1.7147703115265582
206,1578241185,-1.4273935944723262,5.653275869052588,-1.173724031864957
207,1578241186,-1.3481586975727686,6.373855426893687,-1.709371775738928
208,1578241187,-1.3206153711974946,7.278790203430226,-1.5537821601365218
209,1578241188,-1.402351907376158,6.8173491583130685,-1.457789541204024
210,1578241189,-0.48811934445570415,5.828767417213855,-0.8904790759732444
211,1578241190,0.1528524793952597,6.6011265788658715,-0.4094722523068517
212,1578241191,0.7711322811402188,6.638483145911875,-0.28675652275009367
213,1578241193,0.7687284882248024,2.1948674738744653,2.0275492379532283
214,1578241194,0.27886653970364583,2.185737648058347,1.9265313675307043
215,1578241195,0.5820524851491717,2.7631843503293734,1.114250541079174
216,1578241196,-0.36125256180681564,3.4347145581691123,0.9797846768892808
217,1578241197,0.16330760310906833,2.4389266648713335,0.8705590649988837
218,1578241205,0.7687284882248024,2.1948674738744653,2.0275492379532283
219,1578241206,0.27886653970364583,2.185737648058347,1.9265313675307043
220,1578241207,0.5820524851491717,2.7631843503293734,1.114250541079174
221,1578241208,-0.36125256180681564,3.4347145581691123,0.9797846768892808
222,1578241209,0.16330760310906833,2.4389266648713335,0.8705590649988837
223,1578241210,0.6063876677906335,1.896451107412239,1.7611004561067283
224,1578241211,1.4092425830136008,0.9576310734793461,0.8119921780936499
225,1578241212,1.492067528600594,1.8359293990363672,0.5744006534700747
226,1578241213,0.9252663228618208,1.6801625502018016,-0.3675177713801894
227,1578241214,0.36864965540789085,1.555937737502946,-0.3758932886164881
228,1578241215,-0.1651814440769639,1.0176708205849145,-0.9383312139411109
229,1578241216,-0.24597451260149672,0.5972340497658857,-1.895351803409293
230,1578241217,0.429181438723649,0.7101426950707526,-1.610763077544402
231,1578241218,-0.1990060294869156,1.6952295194228828,-0.8908700199538222
232,1578241219,-0.9572261098753028,1.3606198901431412,-0.44790120478728546
233,1578241220,-0.5348425704847435,2.2335010637420605,-0.603687204864455
234,1578241221,0.12522881606391056,2.5741121965702023,-0.9969501829986198
235,1578241222,0.30039002835102946,3.3390701982339177,-0.3045553461419943
236,1578241223,0.3109576695102303,3.517074714199021,-1.2355036858393111
237,1578241224,-0.20356238340363442,4.111883209307626,-1.4068756872377626
238,1578241225,-0.8575475802455326,4.209480732083932,-1.0007941631064996
239,1578241226,-0.5085759192408781,3.9588867730872126,-1.1228709030173734
240,1578241227,-0.49172294274091444,4.515772003087504,-1.080994067791083
241,1578241228,-0.7052127528124623,4.49515904401202,-2.0218441398572686
242,1578241229,-1.6182381720994075,4.9019232212196915,-1.0554687052379208
243,1578241230,-1.4318707113392923,4.68912259397552,-1.7147703115265582
244,1578241231,-1.4273935944723262,5.653275869052588,-1.173724031864957
245,1578241232,-1.3481586975727686,6.373855426893687,-1.709371775738928
246,1578241233,-1.3206153711974946,7.278790203430226,-1.5537821601365218
247,1578241235,-1.402351907376158,6.8173491583130685,-1.457789541204024
248,1578241236,-0.48811934445570415,5.828767417213855,-0.8904790759732444
249,1578241237,0.1528524793952597,6.6011265788658715,-0.4094722523068517
250,1578241238,0.7711322811402188,6.638483145911875,-0.28675652275009367
251,1578241239,0.6233136405165192,5.750729740953356,0.453263787603186
252,1578241240,0.7633123082692796,5.150408581307643,0.46270472246091265
253,1578241241,0.733162532724748,4.863988510397554,0.1548605604972224
254,1578241242,0.8101201242004366,5.110967415992564,0.3797654900626737
255,1578241243,0.7264137243998854,4.166917384160249,-0.16102444738327848
256,1578241244,0.08083624227705077,4.335839125717132,0.5609932743233712
257,1578241245,0.6777141234319028,4.9300342509881245,1.1938680154447532
258,1578241246,0.18830220360651473,5.613523915536317,1.5400950663221673
259,1578241247,-0.6452295207856895,4.6469051757674364,0.5692150161717919
260,1578241248,-0.13405597028129312,4.146023627074282,-0.21180772923948932
261,1578241249,0.11554819802365945,3.834869355267272,-1.0727769721777947
262,1578241250,-0.5652007525886455,3.8896301533632975,-1.7364870797329381
263,1578241251,-1.0193718789512853,4.312810007733844,-1.8270838196416104
264,1578241252,-1.3753683461766335,4.260352036074401,-2.7798146643776365
265,1578241253,-1.6022541366536938,4.102189394492553,-3.4037360548750106
266,1578241254,-2.3847307517628673,4.901826395204594,-3.383504093017658
267,1578241255,-2.966548766659327,5.113123675272627,-2.749424756261884
268,1578241256,-3.9249125496407524,4.148852716928218,-3.456501275463192
269,1578241257,-3.4872416041171728,3.4693079021876274,-3.047290019759187
270,1578241258,-3.1308900135632776,3.5587122293454367,-3.606090523713834
271,1578241259,-2.179700977927511,4.154333944757739,-3.5728914898150483
272,1578241260,-2.733309417434169,4.451346780956252,-3.7830954700984494
273,1578241261,-2.581617491858056,4.093838399646502,-3.5211997475557553
274,1578241262,-3.4640472594450733,3.691050298892529,-2.585393127253977
275,1578241263,-2.712978770974755,3.303823539559021,-1.8683643145408584
276,1578241264,-3.0922515162684867,4.182400403829586,-1.3806800772066161
277,1578241265,-3.2599069907384357,3.687116608389257,-2.3637195522792784
278,1578241266,-2.5024711943207425,2.762949669586418,-1.724891331053684
279,1578241267,-1.5780689439591065,2.903510810076779,-2.381857140698247
280,1578241268,-0.8425068150891197,3.851061282396162,-1.9738108560381042
281,1578241269,-0.8247593229333388,3.606998951083378,-2.279949086912861
282,1578241270,-1.4132358083439294,3.9553049795771065,-2.4140488447122284
283,1578241271,-2.0249985183735504,3.164153425260137,-2.082133788154863
284,1578241272,-2.4328531722072473,3.16375326973374,-2.4314424784028703
285,1578241273,-1.689610157360137,3.963109809003303,-3.395256511121927
286,1578241274,-2.287904134478618,3.618591219195838,-2.4211570752658744
287,1578241275,-1.722503383019867,3.2967825148977052,-2.9950974825042467
288,1578241276,-1.3735932435723406,3.972184655205634,-2.1307225387169924
289,1578241277,-1.685893613990701,4.736971060138561,-1.7565021744096776
290,1578241278,-1.716896168765713,5.707987519790157,-2.2872213046676007
291,1578241279,-1.265965796283168,4.877347980623125,-2.9478330210788255
292,1578241280,-0.44399022926703235,4.303284370605974,-2.4296006556459453
293,1578241281,-0.2435725690025332,4.985548762017684,-2.693384656834647
294,1578241282,-0.5630020989985571,4.5679793368399535,-1.9585450096608417
295,1578241283,-0.3550370412151347,5.476594251184333,-1.1840148002269162
296,1578241284,-1.0843450864242288,5.578935199322766,-1.975464804197689
297,1578241285,-2.0060694892304074,4.725322036987463,-1.243128089464545
298,1578241286,-1.4298365917799547,5.38233397992569,-1.561333161231378
299,1578241287,-1.1994645266618815,5.9461411831912,-1.8052539035546034
300,1578241288,-1.057901475463835,5.393569328688738,-2.641767378849816
301,1578241289,-1.5244541895003623,6.175105584399349,-2.512873712369421
302,1578241290,-0.6743197852834157,6.090644102481839,-2.9585081801540243
303,1578241291,-0.10029045816275817,6.746180415773298,-3.9337446911806913
304,1578241292,0.24053281988510378,5.929546661006334,-4.703539694324837
305,1578241293,1.0106529606444257,5.009593734786664,-5.224272964589819
306,1578241294,1.9869699578564912,4.851620909647199,-5.993156603405272
307,1578241295,1.3217368327791545,4.334461479842885,-5.505143770331255
308,1578241296,0.5274051247517741,5.155990316401551,-5.748589229242803
309,1578241297,1.467933197808195,5.974435772702973,-6.160542059345708
310,1578241298,0.9747534698904485,5.928455964647509,-6.9602837714448045
311,1578241299,1.278853868869283,5.0076963914749175,-7.93927146840746
312,1578241301,2.24402112197021,4.598796111572753,-7.746130182030577
313,1578241302,2.1437101912304053,4.225357833710609,-8.620200601935286
314,1578241303,2.970494225562286,5.1649843873868395,-7.680607592942346
315,1578241304,2.19321884581607,4.595370927459037,-7.444993832919234
316,1578241305,3.153124617596224,4.681197322428468,-7.068614216823809
317,1578241306,3.4767934753469225,4.1993693061357575,-6.985409690997878
318,1578241307,3.0914357109719495,3.692131698305942,-7.822672160230303
319,1578241308,2.6530091581013004,4.6588851327447465,-7.926867679163712
320,1578241309,2.9570302271266415,4.9458172932844295,-7.045398634665712
321,1578241310,2.737987329404488,4.559385882987456,-7.390915805291446
322,1578241311,2.3714576231756923,5.253655414639886,-6.603915314248244
323,1578241312,1.9770762825207249,4.92232222594141,-6.515464485883876
324,1578241313,2.1350471551548926,5.114247305943419,-7.025268478093379
325,1578241314,1.1757952120473973,4.60176590559925,-7.880613410350557
326,1578241315,1.2782047218784092,3.743598640678319,-8.730353825841512
327,1578241316,1.5489689090045236,3.32524174151711,-8.145984310076926
328,1578241317,1.5354909945047996,4.050539697076529,-8.837625117751237
329,1578241318,1.5383501663981862,4.640506684568576,-9.683411145223404
330,1578241319,2.4368060643440588,3.986990901311783,-9.130993179251533
331,1578241320,3.4065978066322042,4.630091190798812,-9.491425173665522
332,1578241321,2.620353275795324,4.65880769290931,-8.652711295244146
333,1578241322,2.2073322645366593,5.44632528830089,-9.369350001190757
334,1578241323,3.0282956133221273,4.509845180095563,-9.737212645668992
335,1578241324,3.8344721807503523,5.117557742063506,-8.922905111675398
336,1578241325,4.515909225243828,5.6099275128725505,-8.54371475307487
337,1578241326,3.8722189565324747,5.475203514825024,-9.227920865570548
338,1578241327,4.3018678604700975,5.810760994196108,-9.722748049982782
339,1578241328,3.43069624716542,6.737532760839259,-9.106242793237989
340,1578241329,3.5292361099504586,6.820288064809221,-8.403657460575229
341,1578241330,3.4358554651948943,6.611708954250756,-8.72631917078511
342,1578241331,2.9517936501384376,5.660525959900964,-8.433441482784918
343,1578241332,2.7851614147352572,5.801733223056409,-9.308798221177875
344,1578241333,2.4950483021078487,5.078301450966605,-10.058540190606895
345,1578241334,2.0132742399395047,5.736170212936921,-10.26294556447715
346,1578241335,1.8154385437813074,5.961060058922799,-10.79588625788545
347,1578241336,0.8303928898655759,6.018463538696225,-10.794087018770997
348,1578241337,1.1280720745472825,5.895097449979657,-10.421060757454596
349,1578241338,1.5909159728694262,5.371846800303705,-10.430916256022574
350,1578241339,1.548569748033013,4.821970970381239,-10.606423990187892
351,1578241340,1.669384617008991,5.635849979392935,-9.771010822511448
352,1578241341,1.2198353439405891,5.928680330678112,-10.67461613578864
353,1578241342,0.3629381203963833,5.952063749078525,-9.919767977895665
354,1578241343,-0.3181264180879546,6.48411946667315,-9.153748839144573
355,1578241344,-0.69452235441735,6.869233395878779,-8.455766594171422
356,1578241345,-0.9512936929222202,7.271798721694397,-7.982930361020785
357,1578241346,-0.7621380832404172,7.984352999520407,-7.189721618788088
358,1578241347,0.15801955068930096,8.126818387955499,-7.837169828375137
359,1578241348,-0.34078963155594044,7.562055764968665,-7.698135129179548
360,1578241349,0.17471059777693299,6.666322207253038,-7.334862217964611
361,1578241350,0.6090171245119544,6.362285223166653,-7.304750609377927
362,1578241351,-0.06138657142569581,6.82207752414065,-8.223333234704828
363,1578241352,0.9010555448706221,7.43796499103599,-7.9664362307405465
364,1578241353,0.43610803416484556,8.263690771220855,-7.047558554986404
365,1578241354,-0.2856396477922125,8.815205271852285,-6.363696837899356
366,1578241355,0.033795064835752564,9.216020804685746,-6.473579373670333
367,1578241356,0.8824106700856087,10.158435861078308,-6.708872748029984
368,1578241357,1.4878337316863224,10.02427904383938,-7.379364310663437
369,1578241358,1.1387682854008503,9.276939193509065,-6.561594790858027
370,1578241359,2.057616445489138,8.515312658320815,-6.360236628483911
371,1578241360,1.8740646409063042,7.751492720324393,-6.769285598860277
372,1578241361,1.3704973830676002,8.250646342703906,-7.761267686952185
373,1578241362,0.7501747909337675,8.12819248294378,-8.719198340780443
374,1578241363,1.0052279680087284,8.339447560100787,-8.048533639014714
375,1578241364,0.4184395993790977,7.9090107872239646,-7.9638547775092166
376,1578241365,-0.03510900619503854,8.080486954029883,-8.4620903186092
377,1578241366,0.3319452989768761,8.662668390765887,-7.844781078281585
378,1578241367,1.2791775180765699,8.753422398417625,-7.8631625186235565
379,1578241368,1.9905729176738571,9.291557170136382,-7.722073259849486
380,1578241369,1.7570856872063847,8.859652061603501,-8.50579484238115
381,1578241370,2.3721838659529455,8.095795122664832,-8.011264373005062
382,1578241372,2.4627580454892373,9.025685780237488,-7.489133053298685
383,1578241373,3.409797614649345,8.298873806117104,-7.488390105634912
384,1578241374,3.554954188980254,7.921376720742051,-7.482325129221917
385,1578241375,3.268591716186946,7.978164663444938,-8.480635693324139
386,1578241376,3.1532203804118035,7.877268950923455,-8.871037316881717
387,1578241377,2.9520258756048845,8.443443573267436,-8.50421154895611
388,1578241378,2.936624141388304,8.738780056951802,-8.749095125254085
389,1578241379,2.3444522422616636,7.746531372706913,-9.19385262203524
390,1578241380,2.5407806396889856,8.509857238848305,-8.53501012205818
391,1578241381,2.562701055431372,9.483893528947158,-8.611848174318574
392,1578241382,3.2318880277650486,9.3018242115091,-8.12258693884111
393,1578241383,4.207071410210412,8.912497396245053,-8.781961288414541
394,1578241384,4.447138827665734,8.974409756993122,-9.063117224444234
395,1578241385,3.4541773118598362,8.75273504021273,-9.211378280236914
396,1578241386,3.264681455336474,9.475225658167831,-9.04252222607265
397,1578241387,3.7323430402428093,10.271044001442052,-8.544975298922376
398,1578241388,3.717747144052903,10.762580682015745,-8.264264497931848
399,1578241389,4.015238013379584,11.021931399393054,-8.450266547954861
400,1578241390,4.27376207595476,11.289396421284309,-7.5760306288769055
401,1578241391,4.838709446696406,11.981932554486491,-7.041031048591761
402,1578241392,5.4693611706784635,12.192857343946912,-7.3421308718183935
403,1578241393,4.998527687314736,12.608897398076572,-6.594246722192013
404,1578241394,5.087021202920496,11.913037331991571,-5.928296151797157
405,1578241395,5.0561073607434315,11.847242588547939,-6.837520032105719
406,1578241396,5.076669206323623,12.336737919457374,-6.9923244098142385
407,1578241397,4.787023833500726,12.650424997255078,-7.9528416350180695
408,1578241398,4.801351027450009,13.542679188320317,-7.571946451141116
409,1578241399,4.605198483964434,13.92049566090724,-7.3619586125091985
410,1578241400,4.02297726692957,13.335912322366948,-6.589908033111142
411,1578241401,3.5611156873408314,12.485681877387206,-5.928552851918687
412,1578241402,3.6075112224937573,12.222098209333112,-5.905515007653421
413,1578241403,4.08096259919628,11.559205425108306,-5.599381011180371
